Invoice_ID,Vendor_Name,Category,Department,Invoice_Date,Amount,Payment_status,Region
INV1851,Amazon,Consulting,Marketing,2024-09-09,32433,Paid,South
INV1852,Oracle,Office Supplies,Marketing,2024-12-12,14452,Paid,North
INV1853,Lenovo,Consulting,HR,2026-03-02,48597,Pending,West
INV1854,Dell,IT Hardware,IT,2024-06-09,30360,Pending,South
INV1855,Cisco,Logistics,Operations,2025-07-20,40006,Paid,East
INV1856,Wipro,IT Hardware,Marketing,2024-07-02,5343,Paid,North
INV1857,Cisco,Consulting,Operations,2025-05-22,19666,Paid,West
INV1858,Oracle,Software,Finance,2025-04-13,47613,Paid,North
INV1859,Microsoft,Office Supplies,HR,2026-02-24,10712,Paid,East
INV1860,Amazon,IT Hardware,Finance,2026-01-22,24285,Pending,North
INV1861,Microsoft,Consulting,HR,2026-02-19,26816,Pending,South
INV1862,Cisco,Logistics,Marketing,2026-03-05,38688,Paid,South
INV1863,Wipro,Software,Marketing,2024-09-26,49674,Paid,West
INV1864,Amazon,Consulting,HR,2024-03-30,42168,Pending,North
INV1865,HP,Software,Marketing,2024-06-28,19404,Paid,West
INV1866,Microsoft,IT Hardware,Finance,2025-05-01,34471,Pending,West
INV1867,HP,IT Hardware,Finance,2026-02-22,4484,Pending,North
INV1868,TCS,IT Hardware,IT,2025-12-21,15625,Paid,West
INV1869,Oracle,Office Supplies,IT,2025-08-22,13250,Pending,East
INV1870,Amazon,Office Supplies,Marketing,2024-07-31,45370,Paid,West
INV1871,Cisco,Office Supplies,Operations,2025-05-25,42479,Pending,East
INV1872,Infosys,Consulting,Marketing,2025-01-12,20723,Paid,East
INV1873,Cisco,Software,HR,2025-08-14,24931,Paid,East
INV1874,Cisco,IT Hardware,Marketing,2025-01-16,36948,Pending,North
INV1875,Cisco,Office Supplies,Marketing,2025-03-05,6326,Paid,East
INV1876,Microsoft,Consulting,Marketing,2024-09-10,4661,Paid,North
INV1877,Wipro,Software,Operations,2025-02-07,32344,Pending,East
INV1878,Cisco,Software,Marketing,2025-10-17,23916,Paid,West
INV1879,Amazon,Consulting,HR,2026-02-24,38233,Pending,East
INV1880,Oracle,Software,Marketing,2024-12-11,20709,Paid,West
INV1881,Wipro,IT Hardware,HR,2024-12-28,39607,Pending,South
INV1882,Dell,Logistics,Operations,2024-04-23,36255,Pending,East
INV1883,Cisco,Office Supplies,Finance,2025-08-21,43308,Paid,West
INV1884,HP,Office Supplies,HR,2024-12-18,18973,Paid,North
INV1885,Wipro,Software,Marketing,2026-02-26,31222,Paid,East
INV1886,Dell,Software,HR,2025-06-14,40385,Paid,East
INV1887,Infosys,IT Hardware,HR,2025-04-23,7890,Paid,West
INV1888,Dell,Logistics,Marketing,2025-06-02,33763,Pending,West
INV1889,HP,Consulting,HR,2025-10-17,1946,Pending,West
INV1890,HP,Office Supplies,Operations,2024-03-20,16870,Paid,West
INV1891,Dell,Logistics,IT,2024-06-23,39970,Pending,North
INV1892,Amazon,Software,Marketing,2025-12-29,27351,Pending,South
INV1893,Amazon,Consulting,IT,2024-12-15,26143,Paid,North
INV1894,Dell,IT Hardware,Operations,2024-05-29,41109,Paid,East
INV1895,Dell,Consulting,Finance,2024-05-25,46399,Paid,East
INV1896,Wipro,Software,IT,2025-08-20,19532,Paid,North
INV1897,Lenovo,Software,HR,2024-05-27,6700,Pending,East
INV1898,Wipro,Office Supplies,Operations,2025-08-15,10431,Paid,South
INV1899,Cisco,Consulting,Operations,2024-10-06,1990,Paid,North
INV1900,Wipro,Office Supplies,Finance,2024-09-11,32892,Paid,East
INV1901,TCS,Office Supplies,Marketing,2025-10-08,45978,Pending,South
INV1902,Oracle,Office Supplies,Marketing,2024-11-25,5905,Paid,East
INV1903,Wipro,IT Hardware,Marketing,2024-11-30,14158,Paid,East
INV1904,Wipro,Logistics,IT,2025-07-24,9965,Pending,West
INV1905,HP,Consulting,HR,2024-10-28,32785,Paid,East
INV1906,Microsoft,Logistics,Marketing,2024-11-23,36395,Pending,North
INV1907,Cisco,Software,Marketing,2024-04-03,36483,Pending,North
INV1908,HP,IT Hardware,HR,2024-06-16,29594,Pending,West
INV1909,TCS,IT Hardware,Finance,2025-11-05,38335,Paid,North
INV1910,Oracle,Software,Marketing,2025-03-08,8741,Pending,North
INV1911,Cisco,Office Supplies,HR,2025-08-06,18382,Paid,North
INV1912,Infosys,Consulting,IT,2025-06-10,17985,Paid,South
INV1913,TCS,Software,Marketing,2025-11-15,26289,Pending,South
INV1914,Cisco,Consulting,Marketing,2025-10-15,11323,Paid,West
INV1915,Cisco,Consulting,Finance,2025-03-23,25448,Pending,South
INV1916,Amazon,Software,Operations,2025-03-24,17718,Paid,North
INV1917,Dell,Software,Operations,2025-05-31,36443,Pending,East
INV1918,Amazon,Logistics,IT,2025-04-13,46558,Paid,West
INV1919,HP,Office Supplies,Marketing,2025-11-27,13024,Pending,West
INV1920,Lenovo,Consulting,HR,2024-10-23,34573,Paid,South
INV1921,TCS,Software,Operations,2024-06-07,29314,Paid,East
INV1922,HP,IT Hardware,Operations,2024-09-05,39017,Paid,North
INV1923,Microsoft,IT Hardware,Finance,2024-08-30,25058,Paid,West
INV1924,HP,Logistics,IT,2024-05-30,4326,Pending,South
INV1925,Dell,Office Supplies,Marketing,2025-06-20,705,Pending,West
INV1926,Amazon,Office Supplies,Operations,2025-06-21,6093,Paid,North
INV1927,Cisco,Office Supplies,Operations,2024-10-22,28865,Pending,South
INV1928,Oracle,IT Hardware,Marketing,2025-01-11,47208,Paid,East
INV1929,Oracle,IT Hardware,Finance,2025-08-02,29383,Pending,East
INV1930,Infosys,Software,HR,2025-04-14,10389,Pending,East
INV1931,Oracle,Office Supplies,Finance,2025-03-03,33413,Pending,East
INV1932,Wipro,IT Hardware,HR,2025-11-28,14005,Paid,North
INV1933,Cisco,Consulting,Operations,2024-08-08,38673,Paid,South
INV1934,Wipro,Logistics,Marketing,2025-11-02,34981,Paid,West
INV1935,Infosys,Logistics,Marketing,2024-07-12,49075,Pending,East
INV1936,Amazon,IT Hardware,HR,2026-01-03,10747,Paid,South
INV1937,Dell,IT Hardware,IT,2025-10-31,45897,Paid,South
INV1938,Wipro,IT Hardware,Marketing,2025-05-03,20310,Paid,South
INV1939,Dell,Software,IT,2024-07-20,37233,Paid,North
INV1940,Dell,Consulting,Finance,2025-07-12,20465,Pending,South
INV1941,TCS,IT Hardware,Marketing,2024-12-03,24696,Paid,North
INV1942,Infosys,IT Hardware,Finance,2025-04-09,7176,Pending,West
INV1943,Microsoft,Software,HR,2025-11-11,10956,Pending,East
INV1944,TCS,Office Supplies,Marketing,2024-09-20,32002,Paid,North
INV1945,Amazon,Office Supplies,Operations,2026-01-18,37816,Paid,East
INV1946,Cisco,Office Supplies,Operations,2024-07-03,30101,Pending,South
INV1947,Wipro,IT Hardware,IT,2025-10-26,49009,Paid,East
INV1948,HP,IT Hardware,HR,2024-08-14,32038,Paid,West
INV1949,TCS,Consulting,Marketing,2024-08-03,35132,Pending,South
INV1950,Amazon,IT Hardware,HR,2024-06-06,40738,Paid,North
INV1951,Amazon,Office Supplies,Operations,2024-09-22,5001,Pending,East
INV1952,TCS,Logistics,Operations,2025-01-02,17729,Paid,East
INV1953,Amazon,Consulting,Operations,2025-07-29,31458,Pending,East
INV1954,Microsoft,Consulting,Marketing,2024-04-02,24836,Pending,West
INV1955,Dell,Software,Finance,2025-12-21,40535,Paid,East
INV1956,Amazon,Software,Marketing,2025-01-21,39132,Paid,East
INV1957,Amazon,Software,Operations,2024-07-01,30637,Pending,North
INV1958,TCS,Office Supplies,IT,2026-01-19,18368,Paid,South
INV1959,Microsoft,IT Hardware,Finance,2025-09-29,29080,Paid,East
INV1960,Oracle,Software,IT,2025-12-27,20263,Paid,South
INV1961,Cisco,Consulting,IT,2024-09-26,21937,Pending,East
INV1962,TCS,Logistics,IT,2025-05-06,43637,Paid,East
INV1963,Infosys,Logistics,HR,2026-01-06,8264,Pending,East
INV1964,Infosys,Consulting,Operations,2025-06-16,7346,Paid,West
INV1965,Cisco,IT Hardware,Finance,2025-05-24,2675,Pending,South
INV1966,Cisco,Logistics,Finance,2025-11-24,39966,Paid,North
INV1967,Lenovo,Office Supplies,Marketing,2025-10-25,3037,Paid,North
INV1968,Infosys,Consulting,IT,2024-03-24,36407,Pending,West
INV1969,Microsoft,Office Supplies,IT,2024-07-01,47575,Paid,West
INV1970,Lenovo,Office Supplies,HR,2024-11-15,9957,Paid,West
INV1971,Dell,Logistics,IT,2025-03-18,48848,Pending,North
INV1972,TCS,Office Supplies,Operations,2025-09-08,23494,Paid,North
INV1973,Lenovo,IT Hardware,Finance,2024-11-16,10605,Pending,North
INV1974,TCS,Office Supplies,Operations,2024-04-28,44966,Pending,South
INV1975,HP,Logistics,Operations,2025-01-21,7499,Pending,North
INV1976,Dell,Consulting,Operations,2025-09-17,29336,Pending,West
INV1977,Dell,Consulting,IT,2025-02-18,15116,Pending,South
INV1978,Cisco,Consulting,HR,2025-03-10,21119,Pending,South
INV1979,Cisco,Logistics,HR,2024-06-22,12759,Paid,West
INV1980,HP,Logistics,Marketing,2024-05-16,4112,Paid,South
INV1981,Dell,Consulting,IT,2025-07-25,19049,Paid,South
INV1982,Oracle,IT Hardware,IT,2025-08-22,18407,Pending,South
INV1983,Infosys,Logistics,Finance,2026-01-29,40513,Paid,South
INV1984,Wipro,Office Supplies,Finance,2025-01-22,27798,Paid,West
INV1985,Dell,IT Hardware,Finance,2024-06-24,15542,Pending,North
INV1986,Wipro,Logistics,IT,2024-11-23,35208,Paid,West
INV1987,Amazon,Consulting,Operations,2026-02-08,35444,Paid,South
INV1988,Lenovo,Consulting,IT,2024-03-27,39701,Paid,South
INV1989,Infosys,Office Supplies,IT,2025-06-25,32247,Pending,East
INV1990,Dell,Logistics,Finance,2025-08-16,23776,Pending,East
INV1991,Microsoft,Logistics,IT,2025-01-22,19856,Paid,North
INV1992,Wipro,IT Hardware,HR,2025-03-13,49301,Paid,East
INV1993,Microsoft,IT Hardware,Operations,2026-01-24,12381,Paid,West
INV1994,Dell,IT Hardware,HR,2024-12-02,44904,Paid,North
INV1995,Cisco,Office Supplies,Operations,2025-11-24,49380,Pending,East
INV1996,Amazon,IT Hardware,Finance,2025-10-19,17560,Paid,South
INV1997,Lenovo,IT Hardware,IT,2024-08-03,24693,Paid,North
INV1998,Microsoft,Software,Finance,2024-05-12,30258,Pending,South
INV1999,TCS,Logistics,Operations,2025-03-06,1418,Paid,West
INV2000,TCS,Logistics,IT,2025-11-21,31975,Paid,East
INV2001,Microsoft,IT Hardware,IT,2025-01-06,43812,Pending,East
INV2002,HP,Software,Finance,2025-01-06,15879,Paid,East
INV2003,Lenovo,Logistics,IT,2024-04-20,15701,Paid,North
INV2004,HP,Consulting,HR,2024-08-04,41694,Pending,South
INV2005,Lenovo,Office Supplies,HR,2025-01-02,26422,Pending,East
INV2006,Oracle,Consulting,Operations,2024-04-15,39226,Paid,South
INV2007,Oracle,Logistics,Marketing,2026-01-25,21419,Pending,East
INV2008,TCS,Logistics,Marketing,2025-02-06,40451,Pending,West
INV2009,Wipro,Software,Marketing,2025-12-06,4685,Paid,North
INV2010,HP,IT Hardware,Finance,2024-08-09,15728,Paid,North
INV2011,Wipro,IT Hardware,Marketing,2025-05-14,9267,Paid,South
INV2012,HP,Logistics,Finance,2024-07-19,19480,Pending,West
INV2013,TCS,Office Supplies,HR,2025-01-20,45476,Paid,South
INV2014,Infosys,Office Supplies,HR,2024-08-05,13080,Pending,South
INV2015,Oracle,Logistics,Marketing,2024-05-17,22042,Pending,North
INV2016,Infosys,IT Hardware,Marketing,2025-10-29,602,Pending,South
INV2017,HP,Office Supplies,Operations,2024-07-31,650,Paid,South
INV2018,HP,Logistics,Marketing,2025-02-08,31190,Pending,South
INV2019,Microsoft,IT Hardware,Operations,2025-10-23,32024,Pending,East
INV2020,Lenovo,Office Supplies,HR,2024-06-16,22407,Paid,East
INV2021,Microsoft,Software,Marketing,2025-05-26,26404,Pending,South
INV2022,HP,Software,HR,2025-08-24,46446,Pending,East
INV2023,Infosys,Consulting,Operations,2025-11-10,21539,Pending,West
INV2024,Infosys,IT Hardware,Finance,2026-01-05,18185,Paid,West
INV2025,Cisco,IT Hardware,Marketing,2025-10-13,46872,Pending,South
INV2026,Dell,Office Supplies,IT,2026-01-11,6996,Pending,West
INV2027,Lenovo,Software,Marketing,2025-03-11,7956,Paid,South
INV2028,TCS,Office Supplies,Finance,2024-04-11,20553,Paid,North
INV2029,Microsoft,Consulting,Operations,2025-11-11,3545,Pending,East
INV2030,Amazon,Software,Finance,2024-04-09,22393,Pending,West
INV2031,Oracle,Office Supplies,Finance,2024-04-23,9640,Paid,South
INV2032,TCS,Logistics,Operations,2024-12-09,18617,Pending,West
INV2033,Oracle,Office Supplies,Marketing,2024-12-27,49893,Paid,North
INV2034,Oracle,Logistics,HR,2025-07-16,4329,Pending,East
INV2035,TCS,IT Hardware,Finance,2024-07-10,11986,Pending,West
INV2036,Dell,IT Hardware,HR,2025-08-23,6621,Pending,South
INV2037,Wipro,IT Hardware,HR,2026-01-20,8832,Pending,North
INV2038,TCS,Logistics,IT,2024-09-15,28315,Paid,West
INV2039,Oracle,IT Hardware,IT,2024-05-04,7373,Pending,North
INV2040,TCS,Consulting,HR,2025-09-14,19796,Paid,West
INV2041,Wipro,Consulting,Operations,2024-08-04,10741,Paid,East
INV2042,Infosys,Consulting,IT,2026-03-16,29663,Paid,East
INV2043,Amazon,Office Supplies,IT,2025-07-12,14265,Paid,West
INV2044,TCS,Logistics,HR,2024-11-18,20140,Paid,East
INV2045,Lenovo,Software,Finance,2025-06-16,19068,Paid,South
INV2046,HP,Office Supplies,Finance,2025-11-15,2181,Pending,North
INV2047,Cisco,Software,Operations,2024-09-12,23973,Paid,West
INV2048,Dell,Logistics,Marketing,2025-03-17,12712,Pending,North
INV2049,Infosys,Office Supplies,Finance,2025-09-14,10019,Paid,West
INV2050,Oracle,Consulting,IT,2024-08-31,35476,Paid,East
INV2051,Infosys,Software,Finance,2025-09-13,1083,Paid,South
INV2052,Amazon,Office Supplies,Operations,2024-12-06,706,Pending,South
INV2053,Oracle,IT Hardware,Marketing,2024-04-21,40940,Pending,North
INV2054,Wipro,Office Supplies,HR,2024-12-28,39909,Paid,West
INV2055,Oracle,IT Hardware,Operations,2025-08-12,43888,Paid,East
INV2056,Wipro,Software,HR,2026-01-03,10321,Paid,South
INV2057,Microsoft,Software,Finance,2025-09-19,13083,Pending,West
INV2058,Wipro,Logistics,IT,2024-07-27,40050,Pending,West
INV2059,Lenovo,IT Hardware,IT,2025-11-24,33242,Pending,South
INV2060,Dell,Consulting,HR,2025-04-22,6298,Pending,East
INV2061,Microsoft,Software,Finance,2025-08-10,36891,Paid,West
INV2062,Wipro,Consulting,HR,2025-06-19,19869,Pending,South
INV2063,Cisco,Office Supplies,Operations,2024-05-26,42024,Pending,South
INV2064,Wipro,Consulting,Finance,2025-12-26,38546,Paid,East
INV2065,Lenovo,Consulting,Marketing,2024-11-27,15909,Paid,East
INV2066,HP,Logistics,HR,2024-10-04,16500,Pending,North
INV2067,Microsoft,Logistics,HR,2025-02-08,32105,Paid,East
INV2068,Cisco,Logistics,Finance,2024-04-11,6089,Paid,South
INV2069,Amazon,IT Hardware,Finance,2024-12-02,46807,Paid,North
INV2070,Microsoft,Consulting,Operations,2026-02-26,35118,Paid,West
INV2071,Microsoft,Consulting,Marketing,2024-06-17,10189,Pending,East
INV2072,Cisco,Software,Operations,2026-01-30,25092,Pending,East
INV2073,Cisco,Consulting,HR,2025-03-20,33130,Pending,East
INV2074,Lenovo,Consulting,HR,2025-12-23,34671,Paid,South
INV2075,Cisco,Software,Operations,2025-04-23,17311,Pending,North
INV2076,Amazon,Office Supplies,Marketing,2025-03-05,29050,Pending,North
INV2077,HP,Consulting,Marketing,2026-02-11,4280,Pending,East
INV2078,Microsoft,IT Hardware,HR,2024-12-30,32511,Pending,South
INV2079,Lenovo,Consulting,Finance,2025-08-01,31252,Paid,North
INV2080,HP,Consulting,Marketing,2024-09-06,15085,Paid,West
INV2081,Microsoft,Office Supplies,Finance,2025-09-04,9382,Paid,East
INV2082,TCS,Office Supplies,Operations,2024-11-13,27942,Paid,North
INV2083,Cisco,IT Hardware,Finance,2024-08-12,14226,Pending,South
INV2084,HP,Consulting,IT,2026-01-10,25129,Pending,North
INV2085,Cisco,Logistics,Marketing,2025-08-28,33506,Pending,North
INV2086,Wipro,Consulting,Operations,2024-11-13,19626,Paid,East
INV2087,HP,Consulting,HR,2025-02-21,8848,Pending,South
INV2088,Lenovo,Logistics,Operations,2025-04-12,16670,Paid,East
INV2089,Infosys,IT Hardware,HR,2025-09-05,17632,Pending,North
INV2090,Infosys,IT Hardware,Marketing,2024-10-25,7025,Paid,East
INV2091,Dell,Software,HR,2025-12-20,43436,Paid,North
INV2092,Wipro,Logistics,Marketing,2024-10-29,25744,Paid,East
INV2093,Cisco,Consulting,Marketing,2024-07-06,28177,Paid,East
INV2094,Lenovo,Office Supplies,Finance,2025-01-30,18199,Pending,West
INV2095,Wipro,Software,Finance,2024-11-18,5571,Paid,West
INV2096,Infosys,Software,Operations,2024-10-22,17236,Pending,West
INV2097,Dell,Logistics,Finance,2026-02-18,17147,Pending,East
INV2098,Amazon,Office Supplies,HR,2025-04-19,509,Paid,East
INV2099,Wipro,IT Hardware,Operations,2024-03-21,2656,Paid,South
INV2100,Microsoft,IT Hardware,HR,2025-03-20,6032,Pending,West
INV2101,Wipro,Consulting,Finance,2024-04-15,26691,Paid,North
INV2102,HP,Consulting,Finance,2024-10-09,12900,Pending,North
INV2103,Dell,Software,Finance,2024-12-03,7208,Paid,East
INV2104,TCS,Office Supplies,IT,2026-01-18,14965,Pending,North
INV2105,Amazon,Consulting,HR,2025-12-15,40963,Pending,East
INV2106,Infosys,Consulting,HR,2024-12-09,26586,Pending,West
INV2107,Amazon,Office Supplies,Marketing,2026-02-28,49101,Paid,West
INV2108,Amazon,Consulting,IT,2024-10-28,16180,Pending,West
INV2109,HP,IT Hardware,Finance,2024-07-22,18927,Paid,North
INV2110,TCS,Software,Finance,2025-05-29,29998,Pending,South
INV2111,Infosys,Software,IT,2024-05-03,25896,Paid,West
INV2112,Lenovo,Software,Operations,2024-04-29,35982,Pending,North
INV2113,TCS,Office Supplies,Marketing,2025-10-28,24091,Paid,West
INV2114,Wipro,Office Supplies,HR,2024-12-15,44205,Paid,South
INV2115,TCS,Logistics,Marketing,2025-06-16,1989,Pending,East
INV2116,Oracle,Consulting,Operations,2025-12-10,27114,Pending,North
INV2117,TCS,Software,Operations,2024-10-05,20822,Paid,North
INV2118,Cisco,Office Supplies,IT,2025-10-07,44932,Pending,South
INV2119,Infosys,Logistics,Operations,2025-05-01,12111,Pending,South
INV2120,Dell,IT Hardware,IT,2026-02-06,24685,Paid,North
INV2121,Cisco,Consulting,Finance,2025-09-26,49203,Pending,South
INV2122,Lenovo,Office Supplies,HR,2025-11-13,37296,Paid,South
INV2123,HP,Software,IT,2024-06-24,15372,Pending,South
INV2124,TCS,Consulting,Operations,2024-06-29,29949,Paid,North
INV2125,Dell,IT Hardware,Finance,2025-10-27,2341,Pending,South
INV2126,Wipro,Software,Operations,2025-03-11,42600,Paid,South
INV2127,TCS,Consulting,Marketing,2024-05-07,21184,Paid,South
INV2128,Oracle,Office Supplies,Finance,2024-10-10,24735,Pending,East
INV2129,Infosys,IT Hardware,Marketing,2025-08-22,2143,Paid,West
INV2130,Oracle,IT Hardware,Finance,2024-11-08,26446,Pending,South
INV2131,Amazon,Consulting,Marketing,2024-04-02,9104,Pending,North
INV2132,Amazon,IT Hardware,HR,2025-03-11,10686,Paid,East
INV2133,Oracle,Office Supplies,HR,2025-09-21,43408,Pending,South
INV2134,HP,Software,Marketing,2025-07-13,20362,Pending,West
INV2135,Microsoft,IT Hardware,Marketing,2025-08-06,10824,Paid,South
INV2136,Amazon,Software,Operations,2024-09-18,20752,Paid,South
INV2137,HP,Consulting,Marketing,2025-05-30,46166,Paid,North
INV2138,Cisco,Office Supplies,IT,2025-04-07,10345,Paid,South
INV2139,Dell,Consulting,Operations,2025-08-28,6664,Pending,South
INV2140,Oracle,Software,IT,2025-12-18,32019,Paid,South
INV2141,Dell,Logistics,HR,2025-04-03,14353,Paid,East
INV2142,Amazon,Software,HR,2024-11-16,24854,Pending,East
INV2143,Dell,Logistics,IT,2026-01-22,41302,Paid,East
INV2144,Oracle,Logistics,HR,2025-10-20,29123,Pending,West
INV2145,TCS,IT Hardware,IT,2025-04-11,19395,Pending,North
INV2146,Oracle,IT Hardware,Operations,2024-06-17,11130,Pending,West
INV2147,Oracle,Office Supplies,Operations,2025-07-21,16800,Pending,East
INV2148,Lenovo,Logistics,Finance,2024-08-23,5265,Paid,East
INV2149,Microsoft,Office Supplies,IT,2025-06-12,46623,Paid,North
INV2150,Infosys,Logistics,Finance,2026-02-24,7861,Paid,North
INV2151,Wipro,Logistics,IT,2024-07-02,16765,Pending,East
INV2152,Dell,IT Hardware,Marketing,2025-12-10,39708,Paid,South
INV2153,Infosys,Logistics,IT,2024-10-30,41032,Paid,North
INV2154,Infosys,Office Supplies,Operations,2025-12-04,43281,Paid,West
INV2155,Oracle,Consulting,Marketing,2025-09-13,36403,Pending,South
INV2156,Amazon,IT Hardware,HR,2024-06-17,22946,Pending,West
INV2157,HP,Logistics,Finance,2025-01-13,9133,Pending,East
INV2158,Infosys,Software,Operations,2024-05-23,4760,Paid,West
INV2159,Wipro,Office Supplies,IT,2025-07-20,29908,Paid,South
INV2160,Oracle,Office Supplies,IT,2025-05-19,32565,Paid,North
INV2161,Cisco,Logistics,HR,2026-01-23,47952,Pending,West
INV2162,Microsoft,Logistics,Finance,2025-06-06,14598,Pending,East
INV2163,Cisco,Office Supplies,Finance,2025-12-17,15024,Pending,North
INV2164,Dell,Consulting,HR,2026-01-17,7087,Pending,North
INV2165,Dell,Software,HR,2025-05-01,38631,Paid,West
INV2166,HP,Consulting,Marketing,2025-12-28,11512,Pending,West
INV2167,Amazon,IT Hardware,Operations,2025-04-25,31875,Paid,West
INV2168,TCS,Office Supplies,IT,2025-10-30,9292,Pending,North
INV2169,Oracle,Software,Operations,2024-04-08,42081,Paid,South
INV2170,HP,Logistics,Operations,2025-06-07,38739,Paid,North
